OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.39687722,50335,6825.169,93.525,DEBRIS,SMALL,455.169,6
COSMOS 1408 DEB,15.01813738,50331,6939.441,95.884,DEBRIS,SMALL,569.441,6
COSMOS 1408 DEB,15.36479165,50329,6834.667,93.721,DEBRIS,SMALL,464.667,6
COSMOS 1408 DEB,15.16766503,50327,6893.758,94.939,DEBRIS,SMALL,523.758,6
COSMOS 1408 DEB,15.23957652,50317,6872.054,94.491,DEBRIS,SMALL,502.054,6
COSMOS 1408 DEB,15.19058743,50316,6886.821,94.796,DEBRIS,SMALL,516.821,6
COSMOS 1408 DEB,15.15751837,50314,6896.834,95.002,DEBRIS,SMALL,526.834,6
COSMOS 1408 DEB,15.26438326,50313,6864.607,94.337,DEBRIS,SMALL,494.607,6
COSMOS 1408 DEB,15.25352067,50312,6867.865,94.404,DEBRIS,SMALL,497.865,6
COSMOS 1408 DEB,15.30958407,50340,6851.089,94.059,DEBRIS,SMALL,481.089,6
COSMOS 1408 DEB,15.04637159,49885,6930.757,95.704,DEBRIS,SMALL,560.757,6
COSMOS 1408 DEB,15.40180323,49906,6823.714,93.496,DEBRIS,SMALL,453.714,6
COSMOS 1408 DEB,15.30638435,49881,6852.043,94.078,DEBRIS,SMALL,482.043,6
COSMOS 1408 DEB,15.1036764,49538,6913.215,95.341,DEBRIS,MEDIUM,543.215,6
FENGYUN 1C DEB,15.20627943,32170,6882.082,94.698,DEBRIS,SMALL,512.082,6
COSMOS 1408 DEB,15.30380211,49535,6852.814,94.094,DEBRIS,MEDIUM,482.814,6
COSMOS 1408 DEB,15.21275671,49534,6880.129,94.657,DEBRIS,SMALL,510.129,6
COSMOS 1408 DEB,15.11832642,49533,6908.748,95.249,DEBRIS,SMALL,538.748,6
COSMOS 1408 DEB,15.21477459,49531,6879.52,94.645,DEBRIS,MEDIUM,509.52,6
COSMOS 1408 DEB,15.10991874,49530,6911.311,95.302,DEBRIS,MEDIUM,541.311,6
VENTA 1,15.2686629,42791,6863.324,94.311,PAYLOAD,MEDIUM,493.324,6
FLOCK 2K 03,15.56352087,42850,6776.362,92.524,PAYLOAD,SMALL,406.362,6
FLOCK 2K 04,15.62163179,42851,6759.547,92.18,PAYLOAD,SMALL,389.547,6
COSMOS 1408 DEB,15.27749529,49525,6860.679,94.256,DEBRIS,SMALL,490.679,6
COSMOS 1408 DEB,15.26962237,49524,6863.037,94.305,DEBRIS,MEDIUM,493.037,6
COSMOS 1408 DEB,15.39947387,49523,6824.402,93.51,DEBRIS,SMALL,454.402,6
COSMOS 1408 DEB,15.33610902,49522,6843.187,93.896,DEBRIS,MEDIUM,473.187,6
COSMOS 1408 DEB,15.36468464,49516,6834.699,93.721,DEBRIS,SMALL,464.699,6
FLOCK 2K 02,15.61119673,42853,6762.559,92.241,PAYLOAD,SMALL,392.559,6
FLOCK 2K 45,15.55234477,42856,6779.608,92.591,PAYLOAD,SMALL,409.608,6
FLOCK 2K 21,15.53741907,42860,6783.949,92.679,PAYLOAD,SMALL,413.949,6
FLOCK 2K 31,15.59500198,42869,6767.24,92.337,PAYLOAD,SMALL,397.24,6
